Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2153003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2153003;1;01/05/2012;1;"76,8";"159,8";14;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"40,8";"0,0";"76,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,7";"7,1";"0,0";"0,0";"0,0";"20,4";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/04/2012;1;"33,4";"128,0";29;13;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"7,8";"0,0";"3,8";"0,0";"0,8";"0,0";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"5,6";"30,6";"1,1";"0,0";"0,0";"6,4";"2,3";"0,2";"33,4";"12,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/03/2012;1;"17,8";"89,8";27;8;1;1;1;;0;"13,3";"13,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"0,2";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,4";"0,0";"0,0";"0,0";"17,8";"9,7";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/02/2012;1;"34,5";"104,0";15;13;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"5,3";"0,0";"2,2";"0,0";"34,5";"13,0";"0,0";"1,6";"0,0";"17,0";"0,0";"2,6";"0,0";"4,9";"0,0";"12,1";"0,8";"2,6";"2,3";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2153003;1;01/01/2012;1;"46,4";"154,7";14;14;1;1;1;;0;"15,7";"0,0";"0,0";"0,0";"0,0";"0,0";"5,8";"11,4";"0,0";"0,0";"0,0";"3,0";"3,9";"46,4";"0,0";"11,6";"0,0";"4,7";"0,0";"0,0";"6,1";"2,7";"6,4";"5,4";"13,8";"17,8";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/12/2011;1;"35,4";"94,6";6;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"35,4";"19,1";"0,0";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,0";"0,0";"0,0";"0,0";"0,0";"0,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/11/2011;1;"49,1";"129,7";15;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"4,5";"9,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,4";"15,5";"49,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"39,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/10/2011;1;"39,2";"180,1";25;12;1;1;1;;0;"0,0";"10,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,5";"31,3";"0,7";"0,0";"12,9";"13,8";"21,8";"7,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"39,2";"0,0";"0,0";"0,0";"11,0";"2,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/09/2011;1;"13,0";"46,3";11;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"1,5";"0,4";"0,0";"12,6";"6,9";"13,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/08/2011;1;"24,4";"30,6";20;2;1;1;1;;0;"0,0";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/07/2011;1;"11,3";"40,9";2;6;1;1;1;;0;"0,4";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,5";"0,0";"0,0";"9,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"4,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/06/2011;1;"14,4";"46,6";10;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,6";"3,3";"12,7";"14,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,9";"8,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/04/2010;1;"58,6";"64,3";24;;1;1;0;;0;;;;;;;"5,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"58,6";;;"0,0";"0,0";"0,0";"0,0";;0;0;0;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;0
2153003;1;01/03/2010;1;;;;;0;0;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;"10,2";"2,5";"7,6";"0,0";"0,0";"0,0";"0,0";"18,6";;"14,2";;"110,8";;;"30,6";;;1;1;1;1;1;1;1;1;1;1;1;0;0;0;4;1;1;1;1;1;1;1;0;4;0;4;0;0;4;0;0
2153003;1;01/02/2010;1;;;;;0;0;0;;0;"0,0";"2,6";"0,0";"0,0";"27,8";"0,0";"0,0";"0,0";"0,0";"0,0";"19,2";"10,2";"20,5";"20,5";;;;"61,9";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"12,5";"13,5";"0,0";;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;4;1;1;1;1;1;1;1;1;1;0;0;0;0
2153003;1;01/01/2010;1;"55,0";"360,0";10;15;1;1;1;;0;"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"45,0";"5,0";"0,0";"55,0";"4,0";"47,5";"22,0";"45,0";"0,0";"0,0";"0,0";"55,0";"20,0";"12,0";"0,0";"0,0";"0,0";"4,0";"0,0";"0,0";"12,5";"7,5";"0,0";"17,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/12/2009;1;"40,0";"199,5";27;10;1;1;1;;0;"10,0";"0,0";"7,0";"0,0";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,0";"0,0";"0,0";"0,0";"6,0";"0,0";"0,0";"0,0";"0,0";"22,0";"0,0";"0,0";"0,0";"18,5";"32,0";"40,0";"0,0";"0,0";"24,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/11/2009;1;"50,0";"227,0";14;12;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"25,0";"14,5";"0,0";"3,0";"3,0";"7,5";"0,0";"0,0";"0,0";"50,0";"0,0";"0,0";"0,0";"5,0";"0,0";"6,0";"0,0";"38,0";"0,0";"0,0";"0,0";"25,0";"35,0";"15,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/10/2009;1;"80,0";"275,0";19;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"27,0";"0,0";"0,0";"0,0";"0,0";"0,0";"60,0";"0,0";"0,0";"0,0";"30,0";"15,0";"0,0";"80,0";"0,0";"4,0";"0,0";"0,0";"1,0";"0,0";"58,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/09/2009;1;;;;;0;0;0;;0;;;"15,0";"2,5";;"22,5";;;;"50,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,0";"22,0";"0,0";"11,0";"25,0";;;;;;;;;;0;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2153003;1;01/08/2009;1;;;;;0;0;0;;0;;;"15,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";;;;;"0,0";"29,0";"15,0";"40,0";"2,5";"0,0";"17,0";"23,0";;;;;;;;;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
2153003;1;01/07/2009;1;;;;;0;0;0;;0;"0,0";"48,5";"0,0";;;"0,0";"0,0";"0,0";"0,0";"25,0";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"25,0";"9,0";"7,0";"5,0";"5,0";;;"5,0";;;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0
2153003;1;01/06/2009;1;"23,0";"62,5";23;;1;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"3,0";"2,0";"0,0";;;"3,0";"3,0";"0,0";"0,0";"0,0";;;"0,0";"23,0";"0,0";"15,0";"0,0";"7,5";"0,0";"6,0";"0,0";;1;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;0
2153003;1;01/05/2009;1;;"153,5";;;0;1;0;;0;;;"60,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"40,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"28,5";"0,0";"16,0";"0,0";"0,0";"9,0";0;0;4;1;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;1;1
2153003;1;01/04/2009;1;;"0,0";;;0;1;0;;0;;;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";;0;0;0;0;4;1;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;0
2153003;1;01/01/2009;1;;;;;0;0;0;;0;;;"65,0";;"0,0";;;;;"0,0";"10,0";"0,0";"0,0";;;"45,0";"30,0";"45,0";;;;;;;"0,0";"9,0";"9,0";"36,0";"12,5";"10,0";;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0
2153003;1;01/12/2008;1;;;;;0;0;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"18,0";"0,0";"32,0";"0,0";"0,0";"0,0";;;;;;;;"16,0";"0,0";"11,0";;;;;;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
2153003;1;01/11/2008;1;;;;;0;0;0;;0;;"19,0";"26,0";;"30,0";"70,0";;;"7,5";"0,0";"12,5";"0,0";"0,0";"0,0";;;"0,0";;"0,0";"0,0";;;;"0,0";"0,0";;;"0,0";;;;0;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0
2153003;1;01/10/2008;1;;;;;0;0;0;;0;;"32,0";"0,0";"0,0";"52,5";;"18,0";"0,0";;;"0,0";"0,0";;"0,0";"0,0";"0,0";;;;;;;;;"0,0";"0,0";"2,0";"1,0";"25,0";"32,0";;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0
2153003;1;01/09/2008;1;;"56,0";;;0;1;0;;0;"0,0";;"0,0";"0,0";"2,0";;;;"0,0";"9,0";"0,0";;;;"15,0";"0,0";"0,0";"0,0";;;;"29,0";"0,0";;;"0,0";"0,0";"0,0";;"1,0";;1;0;4;1;1;0;0;0;4;1;1;0;0;0;4;1;1;1;0;0;0;4;1;0;0;4;1;1;0;4;0
2153003;1;01/08/2008;1;;;;;0;0;0;;0;;;;"0,0";"0,0";"12,5";"0,0";"11,0";;;"17,5";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";;;;;;"0,0";"0,0";"0,0";"0,0";"0,0";;;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0
2153003;1;01/07/2008;1;;;;;0;0;0;;0;"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";;"0,0";"0,0";;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,5";"0,0";;;"0,0";"0,0";;;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0
2153003;1;01/06/2008;1;;;;;0;0;0;;0;;"6,5";"0,0";"9,0";"0,0";"0,0";;;;"11,0";"0,0";"0,0";"4,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";;;"2,0";"0,0";;;;"16,0";;;;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0
2153003;1;01/05/2008;1;;;;;0;0;0;;0;;"0,0";"0,0";;"0,0";"0,0";;"0,0";"0,0";;;"0,0";"1,0";"0,0";"0,0";"0,0";;;;;;;;;;;;"0,0";"22,5";;;0;1;1;0;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
2153003;1;01/03/2008;1;;;;;0;0;0;;0;;;"0,0";"0,0";;"0,0";"0,0";;"56,0";;"0,0";;"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;0;0;1;1;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/02/2008;1;"30,0";"128,0";29;;1;1;0;;0;;;"0,0";"0,0";;;;;;;;;;;;;;;;;"32,5";"5,5";;;"27,5";"25,0";;"7,5";"30,0";;;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;4;1;0;4;1;0;0
2153003;1;01/01/2008;1;;;;;0;0;0;;0;;"88,0";"22,5";"30,0";;;"0,0";"0,0";;"0,0";;;;"80,0";"0,0";"0,0";"8,0";;"22,5";"18,0";"43,0";;;"0,0";;;;"29,0";"0,0";;;0;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0
2153003;1;01/12/2007;1;;;;;0;0;0;;0;;;"0,0";;"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";;;;;;"0,0";"0,0";"0,0";;;;;"0,0";"0,0";"0,0";"0,0";;;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;0;0
2153003;1;01/11/2007;1;;"118,5";;;0;1;0;;0;"0,0";"18,0";;;"0,0";"0,0";"0,0";"10,0";"0,0";;;"55,0";"0,0";"17,0";"12,5";"0,0";;;"6,0";;;"0,0";;;;;"0,0";"0,0";"0,0";"0,0";;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;0;0;4;0;0;0;0;4;1;1;1;0
2153003;1;01/10/2007;1;;"54,5";;;0;1;0;;0;;"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";;;;;"0,0";"0,0";"0,0";"0,0";"9,0";;;"22,0";"0,0";"0,0";"6,5";"17,0";;;"0,0";"0,0";"0,0";0;4;1;1;1;0;0;4;1;1;0;0;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1
2153003;1;01/09/2007;1;;"2,0";;;0;1;0;;0;;;;"0,0";"0,0";"0,0";;;;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";;"0,0";;;;"0,0";;"0,0";"0,0";;"2,0";;0;0;0;4;1;1;0;0;0;4;1;1;1;1;0;0;4;1;1;0;4;0;0;0;4;0;4;1;0;4;0
2153003;1;01/08/2007;1;"6,5";"6,5";28;;1;1;0;;0;"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";;"0,0";;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"6,5";"0,0";"0,0";"0,0";1;1;1;0;0;4;1;1;1;0;4;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1
2153003;1;01/07/2007;1;"52,5";"188,0";25;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;"6,0";"35,0";"50,0";"0,0";;;;"37,5";"7,0";"52,5";"0,0";"0,0";;;"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;0;0;0;4;1;1;1;1;0;0;4;1
2153003;1;01/06/2007;1;"5,0";"5,0";4;1;1;1;1;;0;"0,0";;;"5,0";"0,0";"0,0";;"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;"0,0";"0,0";"0,0";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;0;0;4;1;1;0;4;0;0;1;1;1;1;1;1;0;4;1;1;1;1;0;0;4;1;1;1;1;1;0
2153003;1;01/05/2007;1;"42,5";"64,5";23;4;1;1;1;;0;;"0,0";"0,0";"0,0";;;"0,0";"0,0";"7,5";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";"0,0";"12,5";;"0,0";"2,0";"42,5";"0,0";"0,0";;;"0,0";"0,0";"0,0";"0,0";0;4;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;1;0;4;1;1;1;1;0;0;4;1;1;1
2153003;1;01/04/2007;1;"30,0";"64,0";9;5;1;1;1;;0;;"5,0";"0,0";"0,0";"0,0";"0,0";;;"30,0";"0,0";"0,0";"0,0";;;;"1,5";"0,0";"0,0";"0,0";"0,0";;;"2,5";"0,0";"0,0";;"25,0";;;"0,0";;0;4;1;1;1;1;0;0;4;1;1;1;0;0;0;4;1;1;1;1;0;0;4;1;1;0;4;0;0;4;0
2153003;1;01/03/2007;1;"34,0";"111,5";3;7;1;1;1;;0;"0,0";"0,0";"34,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"32,5";"6,0";"2,5";"14,0";"10,0";"0,0";"0,0";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/02/2007;1;"47,0";"121,0";7;8;1;1;1;;0;"0,0";"3,0";"0,0";"0,0";"0,0";"8,0";"47,0";"0,0";"0,0";"0,0";"0,0";"20,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,0";"0,0";"4,0";"0,0";"0,0";"0,0";"0,0";"25,0";"0,0";"3,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2153003;1;01/01/2007;1;"49,0";"345,2";9;20;1;1;1;;0;"0,0";"3,7";"0,0";"33,0";"20,0";"10,5";"0,0";"9,0";"49,0";"2,5";"1,5";"7,0";"0,0";"18,0";"2,0";"0,0";"12,5";"15,0";"0,0";"22,5";"0,0";"0,0";"46,0";"37,5";"0,0";"4,0";"0,0";"0,0";"36,0";"2,5";"13,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/12/2006;1;"80,0";"269,3";9;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"40,0";"7,0";"80,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"40,5";"6,5";"40,0";"0,0";"0,0";"0,0";"29,0";"15,0";"0,0";"11,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/11/2006;1;"36,0";"117,2";27;10;1;1;1;;0;"7,0";"0,0";"8,0";"0,0";"0,0";"9,0";"6,2";"0,0";"0,0";"2,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"30,0";"0,0";"0,0";"36,0";"1,0";"15,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/10/2006;1;"32,5";"76,7";29;4;1;1;1;;0;"0,0";"20,0";"0,0";"0,0";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"32,5";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/09/2006;1;"106,0";"200,3";16;6;1;1;1;;0;"0,0";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,8";"0,0";"0,0";"0,0";"0,0";"0,0";"106,0";"0,0";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"42,5";"0,0";"0,0";"0,0";"0,0";"7,5";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/08/2006;1;"5,0";"5,0";1;1;1;1;1;;0;"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/07/2006;1;"10,9";"20,4";30;4;1;1;1;;0;"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,9";"2,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/06/2006;1;"24,6";"37,5";26;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,6";"0,0";"0,0";"0,0";"7,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/05/2006;1;"16,7";"35,7";20;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,7";"10,0";"8,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/04/2006;1;"42,9";"78,3";6;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"42,9";"23,4";"7,0";"0,0";"1,5";"0,0";"0,0";"0,0";"1,9";"0,0";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
